date_1,day,month,year,temp2_c,temp2_max_c,temp2_min_c,temp2_ave_c,surface_pressure_pa,wind_speed50_max_m_s,wind_speed50_min_m_s,wind_speed50_ave_m_s,prectotcorr,total_demand_mw,date_2,max_generation_mw
16-02-19,21.11212658688098,1.7411011335566535,-8.884578123676867e-34,789781960116.2222,8964.190364090155,4004281.3825198696,312169826636.076,11322708307825487e4,3.562196399076628,1.1908468439833624,1.5117255659507423,1.0588528555470396,94.33981132061905,16-02-19,-0.16245354790266506
17-02-19,22.568038487707767,1.7411011335566535,-8.884578123676867e-34,363225100075.56647,7359.556231617049,2385151.9789901963,156379366320.02338,11013454527816599e4,4.132084969876075,1.1382986403318316,1.5770019663473134,1.7452353150222737,92.73618495501096,17-02-19,-0.16250506439555235
18-02-19,24.03254454041229,1.7411011335566535,-8.884578123676867e-34,377437202607.59955,7396.343728068186,1657415.9420666497,128088624836.84363,11068114472238848e4,2.8076114609356404,0.7420967348495536,1.2954614811989722,0.0039810717055349205,94.86832980510408,18-02-19,-0.16225940457029914
19-02-19,25.505213383046275,1.7411011335566535,-8.884578123676867e-34,718628003034.5015,10095.883600534255,1565300.446864727,235115400609.6246,11289204238834177e4,3.6751453521263153,0.7596577986298068,1.444861816494855,0.0039810717055349205,94.33981132061905,19-02-19,-0.1616280960518454
20-02-19,26.985656968313492,1.7411011335566535,-8.884578123676867e-34,988140804334.1583,11546.178867961718,2330262.0388219864,382929363510.21857,1157115214940256e5,4.001627003011599,1.4673318177982246,1.660350534087141,0.0039810717055349205,95.39392014174699,20-02-19,-0.1612985221068381
21-02-19,28.47352425548561,1.7411011335566535,-8.884578123676867e-34,1102963091607.3591,11352.129416186966,2547786.939097638,387659509105.66705,11616847231998167e4,3.33988581630358,0.8867933807175657,1.4088711109500556,0.0039810717055349205,92.1954445729831,21-02-19,-0.16532780511220382
22-02-19,29.968496079166727,1.7411011335566535,-8.884578123676867e-34,1577794944436.0608,11410.126878176081,3270389.0862212046,448570991489.1523,11244670946068906e4,3.2305679522639172,1.014744698321676,1.4169067171134306,0.0039810717055349205,90.55385138142938,22-02-19,-0.16432919652185318
23-02-19,31.47028093155266,1.7411011335566535,-8.884578123676867e-34,2716974704291.614,12984.137252582173,5214996.49212602,755180681585.7191,10883260535532382e4,3.5377937144271048,1.29052005441794,1.5391630505492522,0.0039810717055349205,94.33981132061905,23-02-19,-0.16047306758893215
24-02-19,32.97861146271464,1.7411011335566535,-8.884578123676867e-34,2563883432134.526,12475.916481392234,5427475.013927935,713446016189.4502,10926503791268004e4,2.6850272672362183,1.0233569134436657,1.3304235682117005,0.0039810717055349205,97.46794344814094,24-02-19,-0.16045258297227125
25-02-19,34.493241551707555,1.7411011335566535,-8.884578123676867e-34,1430215511899.3206,9506.498930943326,6401575.324623553,465056583244.79,10959037648079895e4,3.5703147080375195,0.7235085686946043,1.4241804134819267,1.8895127002479724,96.95359714837815,25-02-19,-0.1630256862556727
26-02-19,36.01394383618912,1.7411011335566535,-8.884578123676867e-34,620035273739.3676,7433.246790809485,3426726.05258893,198161621981.63834,1104622126504889e5,3.798486134127633,0.7869801114754046,1.4673318177982246,2.4848127282551387,92.73618495501096,26-02-19,-0.16380261456464817
27-02-19,37.54050761382401,1.7411011335566535,-8.884578123676867e-34,811678496346.8812,8433.777346923336,4894773.952581093,313857987493.3884,10915678504791618e4,2.9675824849778656,1.2788151059986599,1.4561979444692565,2.491250412137778,94.33981132061905,27-02-19,-0.1726541925568368
28-02-19,39.0727370477694,1.7411011335566535,-8.884578123676867e-34,786697015153.6007,8243.057570808543,5396698.206555587,319543423462.9322,10969901625040426e4,4.040183938263211,1.1014473106380385,1.555948702199678,2.3304381811841877,92.73618495501096,28-02-19,-0.16574342397638114
01-03-19,1.000000011,2.4082246917026264,-8.884578123676867e-34,291286687287.6441,7485.105514102752,1200620.2336228467,109877619646.28256,11367519601797715e4,3.166774586715853,1.2821848624475287,1.4854617760656172,0.4299771698706853,89.44271910004748,01-03-19,-0.1680598140065498
02-03-19,2.1435469368620965,2.4082246917026264,-8.884578123676867e-34,269095895979.33014,8031.770403522739,381342.9768961091,72222351972.02385,11367519601797715e4,2.803112597581652,1.0614705521920316,1.360445853972149,0.0039810717055349205,93.80831519652189,02-03-19,-0.16369080906531652
03-03-19,3.3483695343790734,2.4082246917026264,-8.884578123676867e-34,493545691394.6959,8798.8147839527,1408938.2328464582,167069793477.98215,110243670407075e6,3.598666765973682,1.1085766702475037,1.4949236384389768,0.0039810717055349205,94.33981132061905,03-03-19,-0.16375243820825378
04-03-19,4.594793432623831,2.4082246917026264,-8.884578123676867e-34,495586571045.9871,6927.066017532715,3149530.4828333575,164498126379.92212,10786525852263798e4,4.009351089052083,1.0640732720471144,1.5435357025352272,0.5293639773180545,94.86832980510408,04-03-19,-0.16283114430956966
05-03-19,5.8730947283609165,2.4082246917026264,-8.884578123676867e-34,933014941457.089,9039.242901665446,6244454.79812406,416412602702.2123,10595374538018827e4,3.962910185428028,1.2384801518096098,1.5801039363814093,1.8799407241680062,93.27379053094177,05-03-19,-0.1633011646705733
06-03-19,7.177387206266454,2.4082246917026264,-8.884578123676867e-34,1348657059238.8276,9292.271410820093,3803613.2226297506,324737687256.727,108401713682273e6,2.839017566641201,0.6170338719755167,1.2872010816353008,0.3807308162979814,94.86832980510408,06-03-19,-0.16222657477935656
07-03-19,8.503698321636447,2.4082246917026264,-8.884578123676867e-34,1873766745734.3298,9741.328478388827,5229946.03544517,430362562711.0425,10991658662064366e4,1.9467484430401165,0.729827825032366,1.1225228786282468,0.0039810717055349205,95.39392014174699,07-03-19,-0.16288711927787036
08-03-19,9.849155320301948,2.4082246917026264,-8.884578123676867e-34,954729223031.7584,9741.328478388827,2632413.0309846587,288836570891.9885,11101027511071025e4,3.166774586715853,1.0455321645025921,1.414240008934855,0.0039810717055349205,91.10433579149787,08-03-19,-0.16541370673235017
09-03-19,11.211578470242733,2.4082246917026264,-8.884578123676867e-34,818032677378.3834,10294.301690158312,1651532.8790276856,251795694997.5683,11134028609306978e4,3.4064007437999937,1.0818897511411967,1.4599312741808348,0.0039810717055349205,93.80831519652189,09-03-19,-0.16207751934154863
10-03-19,12.589254131789893,2.4082246917026264,-8.884578123676867e-34,1290221528156.4917,11227.105884045606,2092220.7460563486,341376515846.14294,1116711797631067e5,4.132084969876075,1.4041338480309662,1.6534242887367294,0.0039810717055349205,96.4365076099814,10-03-19,-0.16056887043097015
11-03-19,13.980797781292393,2.4082246917026264,-8.884578123676867e-34,2976808531171.4883,11663.604138590168,6192782.21617776,674863142735.8275,11222463644156918e4,3.711134482957804,0.8705669324078422,1.4648746557268348,0.0039810717055349205,97.46794344814094,11-03-19,-0.15860049534851162
12-03-19,15.385066261944818,2.4082246917026264,-8.884578123676867e-34,3302102820410.1255,14496.149697299688,6141457.088412301,1032726615926.8629,11068114472238848e4,3.7429996859623755,1.2348249941647749,1.5495013074920607,0.0039810717055349205,100.00000000005001,12-03-19,-0.15826521818272063
13-03-19,16.801098884367192,2.4082246917026264,-8.884578123676867e-34,4048631124799.343,15065.888238557305,5290092.332565301,1027904644128.671,11156078366726963e4,3.393971850003319,0.9281718279161703,1.424837373886812,0.0039810717055349205,100.99504938367029,13-03-19,-0.15695029639484084
14-03-19,18.228076374766676,2.4082246917026264,-8.884578123676867e-34,5230899454303.161,15065.888238557305,9825752.324690612,1460785308394.7417,11178167416842689e4,4.05172026602199,0.7653060739792353,1.5036689745093954,0.0039810717055349205,103.44080432793434,14-03-19,-0.15712727575425461
15-03-19,19.66529136001754,2.4082246917026264,-8.884578123676867e-34,4591517081085.413,14563.78910461551,10027124.12369426,1383927857499.3408,11200295821881478e4,4.42124309519512,1.1427135583656065,1.6167560813863706,0.5157245640160029,97.46794344814094,15-03-19,-0.1596425145000545
16-03-19,21.11212658688098,2.4082246917026264,-8.884578123676867e-34,5347612735767.642,15637.714419808479,10466166.45735586,1630674031169.1677,11156078366726963e4,4.557324686041767,1.2987314898364422,1.6731020745396068,0.4299771698706853,100.00000000005001,16-03-19,-0.15608006053400458
17-03-19,22.568038487707767,2.4082246917026264,-8.884578123676867e-34,6426802095113.222,15661.33964544577,9578664.273099754,1552876052565.8875,11189226696104115e4,3.4846717655884385,0.9847298049272482,1.4499256368445121,1.414907785878319,104.88088481706284,17-03-19,-0.15695328609513817
18-03-19,24.03254454041229,2.4082246917026264,-8.884578123676867e-34,2225669056581.404,10069.014774513551,9603143.813090408,669347117479.0425,11134028609306978e4,4.032485205053797,1.174623901946574,1.5723221433644687,1.4014100103976395,103.44080432793434,18-03-19,-0.15838176581868865
19-03-19,25.505213383046275,2.4082246917026264,-8.884578123676867e-34,2528993107934.548,13047.248257105923,5155544.586237796,757629157829.932,10818684415105512e4,4.143510849357362,1.517986174972239,1.6961993623866776,0.7921863453357306,103.44080432793434,19-03-19,-0.15812728801885792
20-03-19,26.985656968313492,2.4082246917026264,-8.884578123676867e-34,2707750060331.977,13548.30711536978,4699440.300963193,776216756010.4244,10894056884573908e4,4.495020074722609,1.4228643671850552,1.7031606074575818,0.6751637770428884,103.44080432793434,20-03-19,-0.15743304383503243
21-03-19,28.47352425548561,2.4082246917026264,-8.884578123676867e-34,3193887197574.124,15181.499228070052,3920638.7064972725,889334693349.6788,10937338738865046e4,4.550013747599638,1.4499256368445121,1.718585225929316,1.1470890311442075,103.44080432793434,21-03-19,-0.15657630414495796
22-03-19,29.968496079166727,2.4082246917026264,-8.884578123676867e-34,5230899454303.161,15661.33964544577,10103496.202448945,1601995570666.4485,10861696721373354e4,4.528050644011741,1.4685568068131547,1.7223913197304666,1.4202237204249535,98.99494936616716,22-03-19,-0.16015730694733327
23-03-19,31.47028093155266,2.4082246917026264,-8.884578123676867e-34,4925405737397.984,15437.805605287525,12231382.896734452,1744842972376.9502,10850929240987476e4,4.036335358314073,1.406845412082571,1.6426706853464361,1.0482280080906328,103.92304845418076,23-03-19,-0.15623085159916686
24-03-19,32.97861146271464,2.4082246917026264,-8.884578123676867e-34,3528330656241.465,15391.003396063279,4726951.169890065,1010393331728.9858,10915678504791618e4,3.7031498658432476,1.0029895620805007,1.4866522095441344,0.0039810717055349205,104.4030650891534,24-03-19,-0.15683098778377827
25-03-19,34.493241551707555,2.4082246917026264,-8.884578123676867e-34,4009331558964.9023,15970.514688471214,6331352.786526034,1277258686511.7485,10926503791268004e4,3.4887703466593,1.1382986403318316,1.4866522095441344,0.0039810717055349205,103.92304845418076,25-03-19,-0.1563386795201208
26-03-19,36.01394383618912,2.4082246917026264,-8.884578123676867e-34,4941080951466.041,16404.905620368016,6124425.613956812,1324628936307.6914,10991658662064366e4,4.380440285285665,1.29052005441794,1.6487689100066751,0.0039810717055349205,101.48891565097146,26-03-19,-0.16437255307498969
27-03-19,37.54050761382401,2.4082246917026264,-8.884578123676867e-34,3447635706403.1543,12599.19843509556,8417614.616385207,941461773248.7299,11211374801966657e4,4.491343596097533,1.3691576535757077,1.6856307953009935,1.2685794815741727,103.92304845418076,27-03-19,-0.15791863500926934
28-03-19,39.0727370477694,2.4082246917026264,-8.884578123676867e-34,4878644223125.943,14050.272170109058,9676887.149744013,1263726530167.5605,11101027511071025e4,3.2474882884322427,1.2616471783907823,1.489618602336785,0.0039810717055349205,101.98039027190472,28-03-19,-0.1566146438296115
29-03-19,40.61044962285464,2.4082246917026264,-8.884578123676867e-34,5837887600271.595,15251.133112449892,9076171.217551399,1428316155329.7532,10786525852263798e4,3.8379074091645182,1.360445853972149,1.601929957626197,0.0039810717055349205,97.97958971137815,29-03-19,-0.15847030737149864
30-03-19,42.153474809965864,2.4082246917026264,-8.884578123676867e-34,6813237216884.478,15054.35773229464,14434280.844619459,1839045883835.2734,10711823521174933e4,3.896716372587013,1.4014100103976395,1.6235676741979017,0.0039810717055349205,103.92304845418076,30-03-19,-0.15568692122853878
31-03-19,43.70165290452901,2.4082246917026264,-8.884578123676867e-34,8806105706099.242,17132.774345771075,16148529.221021665,2521931845509.3516,10595374538018827e4,5.388303908132207,1.5723221433644687,1.8523023272831367,1.379160645067658,103.92304845418076,31-03-19,-0.18313112070112142
01-04-19,1.000000011,3.0314331390836653,-8.884578123676867e-34,5148920865123.234,12201.316237829018,23446820.42443277,1711885366650.1074,10818684415105512e4,4.539037889019022,1.4473988938656457,1.7164622025392233,2.540727128178571,97.46794344814094,01-04-19,-0.16181055734623662
02-04-19,2.1435469368620965,3.0314331390836653,-8.884578123676867e-34,5783518838894.165,14518.674139726043,16755301.68868569,1885067230807.0505,10711823521174933e4,3.663115405260748,0.9721033037948273,1.4746462803494966,1.4913918426493862,103.44080432793434,02-04-19,-0.16973076348129554
03-04-19,3.3483695343790734,3.0314331390836653,-8.884578123676867e-34,4816907812382.55,14327.91749043108,10387576.035076281,1369404268314.7822,108401713682273e6,4.116829363857791,1.192838786513278,1.5883071276789116,1.149262240786969,99.49874371071225,03-04-19,-0.16097293967603668
04-04-19,4.594793432623831,3.0314331390836653,-8.884578123676867e-34,6834134516094.112,14973.799747704075,15595990.678462522,1909839785240.7979,10915678504791618e4,4.128273334258135,1.4499256368445121,1.669028125684082,0.7596577986298068,98.99494936616716,04-04-19,-0.15722980981033524
05-04-19,5.8730947283609165,3.0314331390836653,-8.884578123676867e-34,7671566657807.177,15367.635834973007,17659824.463375065,2167596115827.3809,10915678504791618e4,4.116829363857791,1.3273331393642334,1.6264666223690285,0.7360219289513488,96.95359714837815,05-04-19,-0.15928734058695282
06-04-19,7.177387206266454,3.0314331390836653,-8.884578123676867e-34,6022403601529.821,13365.700082987161,23396308.015922137,2011822151040.0396,10904862871777845e4,4.3320077094282965,1.293819229057398,1.6436123139717635,1.5681348423034114,100.99504938367029,06-04-19,-0.16116501119955806
07-04-19,8.503698321636447,3.0314331390836653,-8.884578123676867e-34,4988372239152.861,13068.328090560231,16948665.115717955,1562128514551.0288,10818684415105512e4,3.7628564965346953,1.176680441648259,1.535864438550569,1.5949001642722151,102.46950765964478,07-04-19,-0.16002599441191842
08-04-19,9.849155320301948,3.0314331390836653,-8.884578123676867e-34,6347968593420.908,14916.424857267613,15200626.735480804,1865995839980.0852,1063758713040885e5,4.204222753236321,1.3516019030540918,1.6450224011904357,1.19876851421317,98.48857801801182,08-04-19,-0.16148939591687672
09-04-19,11.211578470242733,3.0314331390836653,-8.884578123676867e-34,5693901031714.401,13995.153110483256,18478200.323635574,1874148377571.4397,10711823521174933e4,3.9822887594080427,1.1405110839717745,1.5570172263956588,1.9351129764911386,97.97958971137815,09-04-19,-0.17251677934832288
10-04-19,12.589254131789893,3.0314331390836653,-8.884578123676867e-34,5449483713974.035,13131.69621231035,16640145.41476279,1557496230855.511,108401713682273e6,3.496961325712752,1.3304235682117005,1.54733820300155,2.0429991142928485,97.46794344814094,10-04-19,-0.16050040483931471
11-04-19,13.980797781292393,3.0314331390836653,-8.884578123676867e-34,7882749082768.767,14529.944619282172,17499734.753890634,1940506501937.7434,10743781600830423e4,3.634979410812176,1.1599870884155776,1.5134390027340998,0.501187248662888,101.48891565097146,11-04-19,-0.15895620600669078
12-04-19,15.385066261944818,3.0314331390836653,-8.884578123676867e-34,8858640113258.217,14608.99223529235,21921477.16741311,2265432503260.2524,10658750133809455e4,3.671137247416459,0.9387403968363855,1.469779416215138,0.9352484513298028,97.97958971137815,12-04-19,-0.15792173710986712
13-04-19,16.801098884367192,3.0314331390836653,-8.884578123676867e-34,11040697751930.836,16784.864454873845,20842636.605796166,2838813152526.3745,10669345838629985e4,3.822159817642812,0.5293639773180545,1.4505557197864856,1.3068235386546134,101.48891565097146,13-04-19,-0.16642339401010584
14-04-19,18.228076374766676,3.0314331390836653,-8.884578123676867e-34,12318293045297.516,19100.665566353233,20387218.389214747,3579485078546.3604,10627019816781588e4,4.5719315089102555,1.2402983300232056,1.659430926798133,0.6261318480358661,98.48857801801182,14-04-19,-0.15861004652663702
15-04-19,19.66529136001754,3.0314331390836653,-8.884578123676867e-34,14318679546313.162,19127.46097836233,24215186.46712204,3988716899831.845,10574324828903008e4,4.53171432733492,1.0743384453867963,1.6172448473064425,0.8787675449856129,101.98039027190472,15-04-19,-0.15496512920231667
16-04-19,21.11212658688098,3.0314331390836653,-8.884578123676867e-34,14851269508592.867,19261.793042657115,27611068.179265995,4386514990393.522,10627019816781588e4,4.113011677210208,0.7708587212205514,1.5134390027340998,1.5030896375189287,106.30145812739353,16-04-19,-0.15428183480975216
17-04-19,22.568038487707767,3.0314331390836653,-8.884578123676867e-34,13116372765711.451,17996.505143226474,28193258.30036201,3915171181255.549,10775825465402994e4,3.306414942498612,0.8358123985131288,1.3952357931561676,1.815502528966048,107.7032961427365,17-04-19,-0.15586410168532858
18-04-19,24.03254454041229,3.0314331390836653,-8.884578123676867e-34,11969984089579.83,17472.52605748644,17780669.788743313,2776617385346.686,10765134632932268e4,3.414675884301694,1.0535716829957578,1.4543228747526913,0.0039810717055349205,107.23805294768272,18-04-19,-0.1548215046243967
19-04-19,25.505213383046275,3.0314331390836653,-8.884578123676867e-34,12894294773363.334,18099.883578240588,19457095.634359397,3138430037828.6064,10595374538018827e4,3.331531621779542,1.2528548509970094,1.498436071599264,0.4299771698706853,103.44080432793434,19-04-19,-0.15590140622826287
20-04-19,26.985656968313492,3.0314331390836653,-8.884578123676867e-34,13041973014551.662,17472.52605748644,23751756.34495463,3323146514665.8945,10469639759097663e4,4.491343596097533,0.6597539633034938,1.5596810776525876,0.0039810717055349205,107.23805294768272,20-04-19,-0.1546622455033419
21-04-19,28.47352425548561,3.0314331390836653,-8.884578123676867e-34,15272826381669.387,18953.713258019117,26699878.719943874,4166910451781.2813,10396916181260185e4,3.476468397820846,0.8663981353802563,1.4274581735697036,0.9847298049272482,107.7032961427365,21-04-19,-0.15791243190472476
22-04-19,29.968496079166727,3.0314331390836653,-8.884578123676867e-34,10116525791012.695,15767.931237312885,31447597.956909724,3300665782274.3433,1055331276456158e5,3.2305679522639172,0.987828089129037,1.410890036494534,1.0318032578843022,100.00000000005001,22-04-19,-0.15619888055547554
23-04-19,31.47028093155266,3.0314331390836653,-8.884578123676867e-34,11630432874271.703,17434.56829563535,18687526.939661827,2850610509035.1377,10711823521174933e4,2.856897180742061,0.5157245640160029,1.2830240805032893,0.4687345998959651,107.7032961427365,23-04-19,-0.1539043119536951
24-04-19,32.97861146271464,3.0314331390836653,-8.884578123676867e-34,16058425413086.164,18635.566038530036,24580680.920680653,3832583981685.0835,10722466695349622e4,3.0287977463634426,0.9721033037948273,1.374894432318408,1.0089070776125741,108.1665382639659,24-04-19,-0.15266945238738122
25-04-19,34.493241551707555,3.0314331390836653,-8.884578123676867e-34,20163855559995.246,20316.07461642988,28134595.003388252,4907149501579.054,10616461951846965e4,3.802436131214756,1.1338434021539625,1.5303297312685085,0.3807308162979814,110.45361017191787,25-04-19,-0.1526441403653666
26-04-19,36.01394383618912,3.0314331390836653,-8.884578123676867e-34,20604852260867.004,20764.665901992845,28964955.369539015,5207373878791.972,10417647811914485e4,4.28709385389639,1.4175715674968574,1.6767040306179744,0.7596577986298068,106.30145812739353,26-04-19,-0.15580681448738526
27-04-19,37.54050761382401,3.0314331390836653,-8.884578123676867e-34,22157017027364.38,20948.6711724377,37077838.56429813,6183997837152.917,1028355448216731e5,4.727717082560106,1.4673318177982246,1.7448261635996674,1.2720127354154835,109.08712114640298,27-04-19,-0.15268211784735208
28-04-19,39.0727370477694,3.0314331390836653,-8.884578123676867e-34,25173914993972.7,23832.84898211764,37372083.60978333,7917665429136.748,10252831342505114e4,4.9485509006054595,1.6088884978531917,1.8192241052172577,1.1316003811110964,109.54451150107887,28-04-19,-0.15306504052622819
29-04-19,40.61044962285464,3.0314331390836653,-8.884578123676867e-34,23497459860776.02,24079.961875287758,33555635.474447526,7556919964315.625,1028355448216731e5,4.5463563900774195,1.3545648713370753,1.6878453342659792,1.4423143014782887,109.54451150107887,29-04-19,-0.15230986523774004
30-04-19,42.153474809965864,3.0314331390836653,-8.884578123676867e-34,21225176105486.23,21680.44168953498,32553671.3625548,6075729067779.847,1032464755294049e5,5.4324407727177455,1.652960126177767,1.8854243046624515,1.3575127935704143,110.90536506413926,30-04-19,-0.1527582432555648
01-05-19,1.000000011,3.623898324186719,-8.884578123676867e-34,18942220890704.598,19983.669787359224,37519914.93005808,5709819842150.258,10386564296628856e4,5.168700926919076,1.6078987168579446,1.8419109556067694,1.2528548509970094,107.23805294768272,01-05-19,-0.1552296001078975
02-05-19,2.1435469368620965,3.623898324186719,-8.884578123676867e-34,17161525031019.813,18412.259743825503,35991109.23524036,4781447138645.233,10448815022474358e4,4.590161964377887,1.595908850283554,1.776089945769788,1.3662681084630905,110.45361017191787,02-05-19,-0.15279384649918692
03-05-19,3.3483695343790734,3.623898324186719,-8.884578123676867e-34,7788262442257.744,11634.177669542794,36422655.605261646,2146026346574.0757,10500946907005465e4,5.015380124396699,1.5877973195382662,1.8184812109036086,2.212842016832076,94.86832980510408,03-05-19,-0.16744476516632675
04-05-19,4.594793432623831,3.623898324186719,-8.884578123676867e-34,4650687911950.325,10321.547291857763,21969390.9700735,1220148640781.3157,986087872512852e5,6.675402860680028,1.5413529945906852,1.973743304322326,3.658164512119342,83.66600265346732,04-05-19,-0.16774614198896548
05-05-19,5.8730947283609165,3.623898324186719,-8.884578123676867e-34,7930372304151.522,16210.93672494895,15165091.68652626,2183119801495.3113,10500946907005465e4,4.6337890984962975,1.5380653467289074,1.759015276014158,0.4299771698706853,103.92304845418076,05-05-19,-0.15582685063643695
06-05-19,7.177387206266454,3.623898324186719,-8.884578123676867e-34,12639421117149.252,18675.149102673397,26142884.602470435,3999322161287.024,10304082580987147e4,4.698901996362509,1.4122322509616976,1.7236556669339163,0.8787675449856129,109.54451150107887,06-05-19,-0.1532949892130066
07-05-19,8.503698321636447,3.623898324186719,-8.884578123676867e-34,14198205654804.988,19763.981526137657,24215186.46712204,4244601789204.2837,10151016570786223e4,4.192868019310874,1.4461316533943955,1.67535541410448,0.0039810717055349205,110.00000000004546,07-05-19,-0.15227493292330602
08-05-19,9.849155320301948,3.623898324186719,-8.884578123676867e-34,15487555095537.314,21190.837829588723,23446820.42443277,4756649912630.576,1005011266017641e5,4.881332611892048,1.498436071599264,1.772547855484113,0.30924954109840697,111.8033988750342,08-05-19,-0.1517859756799232
09-05-19,11.211578470242733,3.623898324186719,-8.884578123676867e-34,17114255530926.002,20094.087858155923,30937751.76706619,5101162672107.135,9960071933217779e4,4.927366569886154,1.6138162197278965,1.8188527465604438,0.8448166392156055,113.1370849898918,09-05-19,-0.15240743089018072
10-05-19,12.589254131789893,3.623898324186719,-8.884578123676867e-34,19359480951342.887,20948.6711724377,35492891.1254285,6014613961016.659,10130763152524776e4,4.7636304678564505,1.3589811701266472,1.7151854417638308,1.1382986403318316,109.08712114640298,10-05-19,-0.15257340040332645
11-05-19,13.980797781292393,3.623898324186719,-8.884578123676867e-34,17399612758739.006,19545.820119748452,36422655.605261646,5377230881856.108,10345249456888975e4,4.557324686041767,1.5380653467289074,1.7505340348097753,1.4135714954530272,111.8033988750342,11-05-19,-0.1515862117221839
12-05-19,15.385066261944818,3.623898324186719,-8.884578123676867e-34,14603315771472.328,17045.375372069815,40577661.393485725,4503038133332.863,10355564276778104e4,4.380440285285665,1.3395957550736761,1.6631022492761647,1.0942086193862612,112.24972160326278,12-05-19,-0.1518741778172824
13-05-19,16.801098884367192,3.623898324186719,-8.884578123676867e-34,15230198710042.518,18320.802276533203,36422655.605261646,4775237179868.089,10293813926111191e4,4.684466033708676,1.577519950287608,1.7792246913515815,1.2685794815741727,112.02678251208503,13-05-19,-0.15524919485733632
14-05-19,18.228076374766676,3.623898324186719,-8.884578123676867e-34,10693496345791.871,14451.166848166553,31769698.393722266,2842740816572.9473,10345249456888975e4,3.861477029961374,1.1868394691573063,1.5521953183534034,2.537999072062085,109.54451150107887,14-05-19,-0.1532690487784533
15-05-19,19.66529136001754,3.623898324186719,-8.884578123676867e-34,13153713519313.787,16514.652183322036,29876579.031085998,3470244659076.4863,10459222726211206e4,3.6390045406927527,1.29052005441794,1.5527328131782097,1.5670839305872768,111.8033988750342,15-05-19,-0.15341204813980897
16-05-19,21.11212658688098,3.623898324186719,-8.884578123676867e-34,14934746024269.098,16933.418475506773,33895128.4825374,3946543178899.6426,10448815022474358e4,3.924030572264894,0.8985234456414543,1.5013484930428944,1.2199457535690839,110.45361017191787,16-05-19,-0.15278366906310786
17-05-19,22.568038487707767,3.623898324186719,-8.884578123676867e-34,13842156454923.238,17182.843035408994,31640538.59062816,3873683691767.7603,10314360454145212e4,4.328272529791068,1.4661044378909631,1.6983819080322813,2.024681850669383,109.08712114640298,17-05-19,-0.16427411453683258
18-05-19,24.03254454041229,3.623898324186719,-8.884578123676867e-34,14318679546313.162,17919.21583600508,36712678.28385825,4610231514540.204,10242608668892093e4,4.691686394591991,1.2142553086452446,1.6681196460291252,1.8764944435997641,109.54451150107887,18-05-19,-0.15499561396639816
19-05-19,25.505213383046275,3.623898324186719,-8.884578123676867e-34,10913303704910.807,14316.74594805376,37594008.29846304,3138430037828.6064,10469639759097663e4,4.0939004022398,0.8705669324078422,1.5225017847076625,2.044131283669914,109.54451150107887,19-05-19,-0.15481599653043712
20-05-19,26.985656968313492,3.623898324186719,-8.884578123676867e-34,12389022971976.14,14790.68783280173,38492426.484631024,3377651498025.3003,10605913528094484e4,4.230666193233535,1.469779416215138,1.6882874293711112,1.2954614811989722,110.45361017191787,20-05-19,-0.15458298334991094
21-05-19,28.47352425548561,3.623898324186719,-8.884578123676867e-34,12675556015665.166,15614.111645959138,35991109.23524036,3550699482817.1904,1049050184205456e5,4.339473931694624,1.3734654743974866,1.668574030125173,1.361906867579201,109.54451150107887,21-05-19,-0.15458298334991094
22-05-19,29.968496079166727,3.623898324186719,-8.884578123676867e-34,12177906055750.066,16114.496452984824,33895128.4825374,3608476060036.654,10407277350554914e4,4.320798022448084,1.6147975616063486,1.7545846524429647,1.909651520078923,109.54451150107887,22-05-19,-0.1521629750866482
23-05-19,31.47028093155266,3.623898324186719,-8.884578123676867e-34,7579328675937.414,11851.060274584548,34237402.87729107,2118571758674.7986,10438416640459855e4,4.116829363857791,1.4806776383018248,1.6789461164911126,3.1514862551294676,108.62780491204819,23-05-19,-0.15307018522375682
24-05-19,32.97861146271464,3.623898324186719,-8.884578123676867e-34,7811789495259.676,12060.442873552021,35492891.1254285,2239819161791.7007,10304082580987147e4,3.7509478151898072,1.621628311716437,1.695324506507831,3.0440604052561584,108.97247358856272,24-05-19,-0.16069943954231675
25-05-19,34.493241551707555,3.623898324186719,-8.884578123676867e-34,6347968593420.908,11008.041297196138,33488069.10857195,1839045883835.2734,1.0171306423329281e+20,4.0286334756914925,1.6694819331504196,1.7468696867419475,3.3212448059442896,107.23805294768272,25-05-19,-0.1526441403653666
26-05-19,36.01394383618912,3.623898324186719,-8.884578123676867e-34,8074775787462.714,12931.691849989491,32553671.3625548,2377191126058.389,10161156939133934e4,4.223118169403195,1.5380653467289074,1.713052565898415,2.268102339447831,106.30145812739353,26-05-19,-0.15181779099823803
27-05-19,37.54050761382401,3.623898324186719,-8.884578123676867e-34,9427257947754.771,13548.30711536978,33151890.83133116,2611724383452.8057,10211995664334692e4,4.132084969876075,1.6088884978531917,1.7316133985407194,1.4536965962349837,112.69427669589082,27-05-19,-0.1519725420045821
28-05-19,39.0727370477694,3.623898324186719,-8.884578123676867e-34,9344096251097.867,13205.86978729824,34790870.78852706,2582689197250.084,10201809643862218e4,3.671137247416459,1.3777419975066731,1.5867765558807623,1.907659877524805,112.24972160326278,28-05-19,-0.15184229157096543
